"","code","year","id","econ","social","public","structure","policy","econ.1","social.1","public.1","structure.1","policy.1","ida","ibrd","gdp","class"
"836","FSM",2004,38,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"-3.01243730206811","LM"
"837","FSM",2005,38,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"2.52322349741745","LM"
"838","FSM",2006,38,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"0.325959632682668","LM"
"839","FSM",2007,38,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"-1.50044394379402","LM"
"840","FSM",2008,38,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"-1.99256652121619","LM"
"841","FSM",2009,38,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"1.45821413557591","LM"
"842","FSM",2010,38,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"2.86898642672608","LM"
"843","FSM",2011,38,2.5,2.7,2.8,2.8333333,2.7083333,2.062340968,1.961068702,1.832061069,1.977099237,1.958142492,13739456142,18254825690,"2.19159725541331","LM"
"844","FSM",2012,38,2.3333333,2.7,2.9,2.8333333,2.6916667,2.086513995,2.003816794,1.86259542,2.011450382,1.99109415,NA,NA,"0.525309343504858","LM"
"845","FSM",2013,38,2.3333333,2.7,2.9,2.8333333,2.6916667,2.091603053,2.019847328,1.879389313,2.03816794,2.007251911,NA,NA,"-3.74934132661583","LM"
"846","GAB",1990,39,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"2.36201775661549","UM"
"847","GAB",1991,39,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"3.29408738983072","UM"
"848","GAB",1992,39,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-5.63164685035916","UM"
"849","GAB",1993,39,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"1.24951885412337","UM"
"850","GAB",1994,39,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"1.04142581847064","UM"
"851","GAB",1995,39,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"2.28546355104335","UM"
"852","GAB",1996,39,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"0.982555850901434","UM"
"853","GAB",1997,39,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"3.06134723792029","UM"
"854","GAB",1998,39,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"0.895461324106336","UM"
"855","GAB",1999,39,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"-11.1515727286746","UM"
"856","GAB",2000,39,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"-4.20422215820926","UM"
"857","GAB",2001,39,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-0.2055302737472","UM"
"858","GAB",2002,39,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"-2.47410015094187","UM"
"859","GAB",2003,39,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"0.00541681974756614","UM"
"860","GAB",2004,39,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"-1.50959695073252","UM"
"861","GAB",2005,39,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"1.61927092107423","UM"
"862","GAB",2006,39,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"-5.76471329826698","UM"
"863","GAB",2007,39,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"4.12306234252331","UM"
"864","GAB",2008,39,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"-5.1909455433408","UM"
"865","GAB",2009,39,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-3.40386885946769","UM"
"866","GAB",2010,39,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"6.6931745541623","UM"
"867","GAB",2011,39,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"4.69082556325372","UM"
"868","GAB",2012,39,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"2.89026645028656","UM"
"869","GAB",2013,39,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"3.27888979029719","UM"
"870","GEO",1991,40,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-21.653095124912","LM"
"871","GEO",1992,40,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-45.3251071215644","LM"
"872","GEO",1993,40,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-29.8412895615336","L"
"873","GEO",1994,40,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-9.48770095948363","L"
"874","GEO",1995,40,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"5.36547037859789","L"
"875","GEO",1996,40,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"14.0401665338827","LM"
"876","GEO",1997,40,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"12.5798710303252","LM"
"877","GEO",1998,40,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"4.12278661066009","LM"
"878","GEO",1999,40,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"3.67326547291572","L"
"879","GEO",2000,40,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"2.62662490216266","L"
"880","GEO",2001,40,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"5.56764754047848","L"
"881","GEO",2002,40,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"6.18555046472251","L"
"882","GEO",2003,40,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"11.7790087394417","LM"
"883","GEO",2004,40,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"6.11717454837368","LM"
"884","GEO",2005,40,4.1666667,3.9,3.6,3.6666667,3.8333333,2.056847543,1.859689922,1.799224806,1.974160206,1.936240313,8669074554,16052814950,"8.51656094020323","LM"
"885","GEO",2006,40,4.5,4.1,3.7,4.1666667,4.1166667,2.110077521,1.889922481,1.828682171,2.013178295,1.974160209,8690563830,15084194260,"8.47299255118908","LM"
"886","GEO",2007,40,4.6666667,4,3.7,4.6666667,4.2583333,2.028423775,1.851937984,1.762790698,1.945736434,1.904586561,13173388440,11975457320,"12.589761979731","LM"
"887","GEO",2008,40,4.7,4.2,3.8,5,4.4,2.02248062,1.882945736,1.763565891,1.935658915,1.902325581,11810651571,22704755240,"2.42140739518261","LM"
"888","GEO",2009,40,4.6666667,4.2,3.8,5,4.4166667,2.060256411,1.922307692,1.809230769,1.978205128,1.942499998,16211210000,43637067000,"-4.36696377241236","LM"
"889","GEO",2010,40,4.6666667,4.2,3.9,5,4.4416667,2.052564103,1.941538462,1.811538462,1.964102564,1.942435898,14224954970,37396193670,"5.25320786191061","LM"
"890","GEO",2011,40,4.6666667,4.2,3.8,5,4.4166667,2.045801527,1.949618321,1.824427481,1.960559797,1.945101779,13739456142,18254825690,"6.46952743574678","LM"
"891","GEO",2012,40,4.6666667,4.1,4,5,4.4416667,2.068702289,1.993129771,1.854198473,1.994910941,1.977735371,NA,NA,"6.0083273705492","LM"
"892","GEO",2013,40,4.6666667,4.1,4,5,4.4416667,2.073791347,2.009160305,1.870992366,2.021628499,1.993893132,NA,NA,"3.40051997252317","LM"
"893","GHA",1990,41,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"0.533260772040634","L"
"894","GHA",1991,41,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"2.38097166947323","L"
"895","GHA",1992,41,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"1.00041706678024","L"
"896","GHA",1993,41,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"1.97804312762509","L"
"897","GHA",1994,41,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"0.568192866108959","L"
"898","GHA",1995,41,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"1.49332037500858","L"
"899","GHA",1996,41,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"2.1153856057646","L"
"900","GHA",1997,41,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"1.82776614622347","L"
"901","GHA",1998,41,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"2.36723753839966","L"
"902","GHA",1999,41,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"2.0409432405349","L"
"903","GHA",2000,41,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"1.27307229460772","L"
"904","GHA",2001,41,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"1.47295867626728","L"
"905","GHA",2002,41,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"1.88922934342672","L"
"906","GHA",2003,41,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"2.52036655094956","L"
"907","GHA",2004,41,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"2.88863211601242","L"
"908","GHA",2005,41,4.1666667,3.7,3.7,3.8333333,3.85,2.056847543,1.86124031,1.798449612,1.972868217,1.936111114,8669074554,16052814950,"3.18178763107937","L"
"909","GHA",2006,41,4.1666667,3.8,3.9,3.8333333,3.925,2.1126615,1.892248062,1.827131783,2.015762274,1.975645998,8690563830,15084194260,"3.6740942397922","L"
"910","GHA",2007,41,4,3.9,3.9,4,3.95,2.033591734,1.852713178,1.76124031,1.950904393,1.906976742,13173388440,11975457320,"1.67817078484505","L"
"911","GHA",2008,41,3.7,4,3.9,4,3.9,2.030232558,1.884496124,1.762790698,1.943410853,1.90620155,11810651571,22704755240,"6.37392997986939","L"
"912","GHA",2009,41,3.6666667,3.9,3.8,4,3.8416667,2.067948718,1.924615385,1.809230769,1.985897435,1.946923075,16211210000,43637067000,"2.20508769902131","L"
"913","GHA",2010,41,3.6666667,4,3.7,4.1666667,3.8833333,2.060256411,1.943076923,1.813076923,1.97051282,1.94673077,14224954970,37396193670,"5.2172146104472","LM"
"914","GHA",2011,41,3.8333333,3.9,3.7,4.1666667,3.9,2.052162851,1.951908397,1.82519084,1.96692112,1.949045799,13739456142,18254825690,"11.2517809744293","LM"
"915","GHA",2012,41,3.5,4,3.7,4,3.8,2.077608142,1.99389313,1.85648855,2.002544529,1.98263359,NA,NA,"6.65668841911413","LM"
"916","GHA",2013,41,3,4,3.7,4,3.675,2.086513994,2.009923664,1.873282443,2.029262087,1.99974555,NA,NA,"4.77016167266213","LM"
"917","GIN",1990,42,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"-0.348135999050442","L"
"918","GIN",1991,42,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-2.75371264009621","L"
"919","GIN",1992,42,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-2.60715323891021","L"
"920","GIN",1993,42,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-0.889097324059662","L"
"921","GIN",1994,42,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-1.28366539491634","L"
"922","GIN",1995,42,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"0.262089404494674","L"
"923","GIN",1996,42,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"1.09601629830738","L"
"924","GIN",1997,42,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"2.57374200122035","L"
"925","GIN",1998,42,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"1.61680202884303","L"
"926","GIN",1999,42,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"2.0141945297103","L"
"927","GIN",2000,42,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"0.734377148671442","L"
"928","GIN",2001,42,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"1.84588483939403","L"
"929","GIN",2002,42,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"3.33540980340263","L"
"930","GIN",2003,42,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"-0.576237491737643","L"
"931","GIN",2004,42,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"0.359233976801377","L"
"932","GIN",2005,42,2.6666667,3.2,2.7,3.5,3.0166667,2.06847545,1.865116279,1.80620155,1.975452196,1.942571062,8669074554,16052814950,"0.821520273462582","L"
"933","GIN",2006,42,2.6666667,3,2.6,3.5,2.9416667,2.124289407,1.898449612,1.837209302,2.018346253,1.983268736,8690563830,15084194260,"0.122559008646533","L"
"934","GIN",2007,42,3,3,2.7,3.3333333,3.0083333,2.041343672,1.859689922,1.770542636,1.956072352,1.914276484,13173388440,11975457320,"-0.790338776956688","L"
"935","GIN",2008,42,3,3,2.6,3.3,3,2.035658915,1.892248062,1.772868217,1.948837209,1.913178295,11810651571,22704755240,"2.17109811926856","L"
"936","GIN",2009,42,2.3333333,3,2.6,3.3333333,2.8166667,2.078205129,1.931538462,1.818461538,1.991025641,1.954807691,16211210000,43637067000,"-2.96414207452354","L"
"937","GIN",2010,42,2.3333333,3,2.6,3.1666667,2.775,2.070512822,1.950769231,1.821538462,1.978205128,1.955256411,14224954970,37396193670,"-0.809590513052854","L"
"938","GIN",2011,42,2.8333333,3,2.6,3,2.8583333,2.059796439,1.958778626,1.833587786,1.975826973,1.956997453,13739456142,18254825690,"1.11788402826627","L"
"939","GIN",2012,42,3.3333333,3.1,2.6,2.8333333,2.9666667,2.078880407,2.000763359,1.864885496,2.011450382,1.988994913,NA,NA,"1.15157141332276","L"
"940","GIN",2013,42,3.3333333,3,2.7,2.8333333,2.9666667,2.083969465,2.017557252,1.880916031,2.03816794,2.005152674,NA,NA,"-0.43935602487835","L"
"941","GMB",1990,43,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"-0.469679879286673","L"
"942","GMB",1991,43,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-0.441639441137696","L"
"943","GMB",1992,43,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"0.190804501745802","L"
"944","GMB",1993,43,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"0.0907059284150478","L"
"945","GMB",1994,43,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-2.5828704982808","L"
"946","GMB",1995,43,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"-1.87451078470386","L"
"947","GMB",1996,43,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"-0.583630606143842","L"
"948","GMB",1997,43,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"2.01893714049126","L"
"949","GMB",1998,43,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"0.623165402060138","L"
"950","GMB",1999,43,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"3.37466519765594","L"
"951","GMB",2000,43,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"2.41423186127906","L"
"952","GMB",2001,43,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"2.60705379892975","L"
"953","GMB",2002,43,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"-6.25169968917288","L"
"954","GMB",2003,43,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"3.49290005310561","L"
"955","GMB",2004,43,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"3.64353190582082","L"
"956","GMB",2005,43,3,3.1,2.9,3.3333333,3.0833333,2.065891471,1.865891473,1.804651163,1.976744186,1.942054267,8669074554,16052814950,"-4.09212723483786","L"
"957","GMB",2006,43,3,3.1,2.9,3.3333333,3.0833333,2.121705428,1.897674419,1.834883721,2.019638243,1.982170546,8690563830,15084194260,"-2.08343261390961","L"
"958","GMB",2007,43,3.3333333,3.1,3,3.5,3.2333333,2.038759693,1.858914729,1.768217054,1.954780362,1.912532298,13173388440,11975457320,"0.346707479237125","L"
"959","GMB",2008,43,3.5,3.2,2.9,3.3,3.2,2.031782946,1.890697674,1.770542636,1.948837209,1.911627907,11810651571,22704755240,"2.38118414579205","L"
"960","GMB",2009,43,3.5,3.3,2.9,3.3333333,3.2583333,2.06923077,1.929230769,1.816153846,1.991025641,1.951410255,16211210000,43637067000,"3.06245133448645","L"
"961","GMB",2010,43,3.5,3.4,3,3.5,3.35,2.061538462,1.947692308,1.818461538,1.975641025,1.950833334,14224954970,37396193670,"3.12044168481398","L"
"962","GMB",2011,43,3.5,3.5,3.2,3.6666667,3.4666667,2.05470738,1.954961832,1.829007634,1.970737914,1.952353687,13739456142,18254825690,"-7.3970342963195","L"
"963","GMB",2012,43,3.3333333,3.4,3,3.6666667,3.35,2.078880407,1.998473282,1.861832061,2.005089058,1.986068705,NA,NA,"2.46400406649909","L"
"964","GMB",2013,43,3,3.4,3,3.6666667,3.2666667,2.086513994,2.014503817,1.878625954,2.031806616,2.002862598,NA,NA,"1.42624017337785","L"
"965","GNB",1990,44,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"3.74827845079358","L"
"966","GNB",1991,44,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"2.76651150034159","L"
"967","GNB",1992,44,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-1.14373203699149","L"
"968","GNB",1993,44,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-0.159256656466937","L"
"969","GNB",1994,44,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"0.930264903634352","L"
"970","GNB",1995,44,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"2.12205708916284","L"
"971","GNB",1996,44,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"9.1841077804155","L"
"972","GNB",1997,44,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"4.21082673973669","L"
"973","GNB",1998,44,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"-29.63469990714","L"
"974","GNB",1999,44,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"-1.11645405999225","L"
"975","GNB",2000,44,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"3.20473004471795","L"
"976","GNB",2001,44,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"0.0448841539667342","L"
"977","GNB",2002,44,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"-3.05736719168019","L"
"978","GNB",2003,44,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"-1.537183991031","L"
"979","GNB",2004,44,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"0.6011256701197","L"
"980","GNB",2005,44,2.3333333,2.8,2.6,3,2.6833333,2.071059429,1.868217054,1.806976744,1.979328165,1.945155042,8669074554,16052814950,"2.05806465005838","L"
"981","GNB",2006,44,2,2.6,2.6,3.1666667,2.5916667,2.129457366,1.901550388,1.837209302,2.020930233,1.985981915,8690563830,15084194260,"0.131650696508444","L"
"982","GNB",2007,44,2,2.6,2.6,3.1666667,2.5916667,2.04909561,1.862790698,1.771317829,1.957364341,1.917506457,13173388440,11975457320,"0.992447946537013","L"
"983","GNB",2008,44,1.8,2.6,2.6,3.2,2.6,2.04496124,1.895348837,1.772868217,1.949612403,1.91627907,11810651571,22704755240,"0.960674509897757","L"
"984","GNB",2009,44,2.1666667,2.5,2.6,3.1666667,2.6083333,2.07948718,1.935384615,1.818461538,1.992307692,1.956410255,16211210000,43637067000,"1.01504825560212","L"
"985","GNB",2010,44,2.5,2.7,2.6,3,2.7,2.06923077,1.953076923,1.821538462,1.979487179,1.955833334,14224954970,37396193670,"2.04430437410643","L"
"986","GNB",2011,44,3,2.7,2.6,3,2.825,2.058524174,1.961068702,1.833587786,1.975826973,1.957251906,13739456142,18254825690,"6.46742435059234","L"
"987","GNB",2012,44,2.6666667,2.5,2.3,3,2.6166667,2.083969465,2.005343511,1.867175573,2.010178117,1.991666669,NA,NA,"-4.5774439824507","L"
"988","GNB",2013,44,2.5,2.4,2.2,3,2.525,2.090330788,2.022137405,1.884732824,2.036895675,2.008524176,NA,NA,"-2.09899326746797","L"
"989","GRD",1990,45,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"5.83839906539036","LM"
"990","GRD",1991,45,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"2.11766588319679","LM"
"991","GRD",1992,45,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-1.06162942938768","LM"
"992","GRD",1993,45,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-3.73011813750092","LM"
"993","GRD",1994,45,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"1.61529674445669","LM"
"994","GRD",1995,45,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"1.63485535869307","LM"
"995","GRD",1996,45,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"3.49683978995634","LM"
"996","GRD",1997,45,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"4.26851458758892","UM"
"997","GRD",1998,45,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"6.35575053354526","UM"
"998","GRD",1999,45,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"9.92167127612301","UM"
"999","GRD",2000,45,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"1.69345580580669","UM"
"1000","GRD",2001,45,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-2.24419210927968","UM"
"1001","GRD",2002,45,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"3.18303588795563","UM"
"1002","GRD",2003,45,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"9.17419666977068","UM"
"1003","GRD",2004,45,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"-0.924244194822762","UM"
"1004","GRD",2005,45,3.1666667,3.9,3.7,4,3.6916667,2.064599481,1.859689922,1.798449612,1.971576227,1.937338504,8669074554,16052814950,"12.949586866366","UM"
"1005","GRD",2006,45,3.3333333,4,3.7,4,3.7583333,2.119121449,1.890697674,1.828682171,2.014470284,1.976937988,8690563830,15084194260,"-4.3040038832703","UM"
"1006","GRD",2007,45,3,4,3.7,4,3.675,2.041343672,1.851937984,1.762790698,1.950904393,1.909108525,13173388440,11975457320,"5.81446586243084","UM"
"1007","GRD",2008,45,3,4,3.7,4.2,3.7,2.035658915,1.884496124,1.764341085,1.941860465,1.907751938,11810651571,22704755240,"0.612016670765485","UM"
"1008","GRD",2009,45,3,3.9,3.7,4.1666667,3.6916667,2.073076924,1.924615385,1.81,1.984615384,1.948076922,16211210000,43637067000,"-6.93982734780482","UM"
"1009","GRD",2010,45,3.1666667,3.9,3.7,4.3333333,3.775,2.064102565,1.943846154,1.813076923,1.969230769,1.947564103,14224954970,37396193670,"-0.871481978349777","UM"
"1010","GRD",2011,45,3.3333333,3.9,3.7,4,3.7333333,2.055979645,1.951908397,1.82519084,1.968193385,1.950318064,13739456142,18254825690,"0.387927462182304","UM"
"1011","GRD",2012,45,3,3.9,3.7,4,3.65,2.081424936,1.994656489,1.85648855,2.002544529,1.983778628,NA,NA,"-1.53577001335165","UM"
"1012","GRD",2013,45,2.6666667,3.9,3.6,4,3.5416667,2.089058523,2.010687023,1.874045802,2.029262087,2.000763361,NA,NA,"1.94058092388036","UM"
"1013","GTM",1990,46,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"0.645473464717952","LM"
"1014","GTM",1991,46,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"1.15705307221712","LM"
"1015","GTM",1992,46,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"2.28675031812871","LM"
"1016","GTM",1993,46,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"1.38746845664474","LM"
"1017","GTM",1994,46,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"1.49735323742377","LM"
"1018","GTM",1995,46,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"2.40633006102587","LM"
"1019","GTM",1996,46,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"0.484359984531906","LM"
"1020","GTM",1997,46,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"1.8731449999068","LM"
"1021","GTM",1998,46,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"2.49494746703512","LM"
"1022","GTM",1999,46,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"1.37121302527035","LM"
"1023","GTM",2000,46,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"1.12830862327236","LM"
"1024","GTM",2001,46,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-0.128733730500329","LM"
"1025","GTM",2002,46,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"1.36578479038046","LM"
"1026","GTM",2003,46,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"0.0751260252728798","LM"
"1027","GTM",2004,46,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"0.714080027693711","LM"
"1028","GTM",2005,46,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"0.864971957397614","LM"
"1029","GTM",2006,46,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"2.98521817714827","LM"
"1030","GTM",2007,46,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"3.93423988889683","LM"
"1031","GTM",2008,46,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"1.01833428642868","LM"
"1032","GTM",2009,46,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-1.64473722406181","LM"
"1033","GTM",2010,46,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"0.67535901988532","LM"
"1034","GTM",2011,46,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"1.96783462492324","LM"
"1035","GTM",2012,46,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"0.829365118421748","LM"
