id,code,year,econ,social,public,structure,policy,econ,social,public,structure,policy
56,KAZ,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
57,KEN,1990,,,,,,0,0,0,0,0
57,KEN,1991,,,,,,0,0,0,0,0
57,KEN,1992,,,,,,0,0,0,0,0
57,KEN,1993,,,,,,0,0,0,0,0
57,KEN,1994,,,,,,0,0,0,0,0
57,KEN,1995,,,,,,0,0,0,0,0
57,KEN,1996,,,,,,0,0,0,0,0
57,KEN,1997,,,,,,0,0,0,0,0
57,KEN,1998,,,,,,0,0,0,0,0
57,KEN,1999,,,,,,0,0,0,0,0
57,KEN,2000,,,,,,0,0,0,0,0
57,KEN,2001,,,,,,0,0,0,0,0
57,KEN,2002,,,,,,0,0,0,0,0
57,KEN,2003,,,,,,0,0,0,0,0
57,KEN,2004,,,,,,0,0,0,0,0
57,KEN,2005,4.1666667,3.1,3.3,3.8333333,3.6,2.056847543,1.865891473,1.801550388,1.972868217,1.938049098
57,KEN,2006,4.1666667,3.2,3.4,3.8333333,3.65,2.1126615,1.896899225,1.831007752,2.015762274,1.977777781
57,KEN,2007,4.1666667,3.2,3.3,3.8333333,3.625,2.032299744,1.858139535,1.765891473,1.952196383,1.909496122
57,KEN,2008,4,3.2,3.3,3.8,3.6,2.027906977,1.890697674,1.76744186,1.94496124,1.908527132
57,KEN,2009,4.1666667,3.5,3.3,4,3.7416667,2.064102565,1.927692308,1.813076923,1.985897435,1.947692306
57,KEN,2010,4.1666667,3.7,3.3,4,3.7916667,2.056410257,1.945384615,1.816153846,1.971794872,1.947435898
57,KEN,2011,4.1666667,3.7,3.3,4,3.7916667,2.049618321,1.953435115,1.828244275,1.968193385,1.949872771
57,KEN,2012,4.5,3.7,3.4,3.8333333,3.8583333,2.069974554,1.996183206,1.858778626,2.003816794,1.982188298
57,KEN,2013,4.5,3.7,3.4,3.8333333,3.8583333,2.075063612,2.01221374,1.875572519,2.030534352,1.998346059
58,KGZ,1992,,,,,,0,0,0,0,0
58,KGZ,1993,,,,,,0,0,0,0,0
58,KGZ,1994,,,,,,0,0,0,0,0
58,KGZ,1995,,,,,,0,0,0,0,0
58,KGZ,1996,,,,,,0,0,0,0,0
58,KGZ,1997,,,,,,0,0,0,0,0
58,KGZ,1998,,,,,,0,0,0,0,0
58,KGZ,1999,,,,,,0,0,0,0,0
58,KGZ,2000,,,,,,0,0,0,0,0
58,KGZ,2001,,,,,,0,0,0,0,0
58,KGZ,2002,,,,,,0,0,0,0,0
58,KGZ,2003,,,,,,0,0,0,0,0
58,KGZ,2004,,,,,,0,0,0,0,0
58,KGZ,2005,4,3.5,2.7,3.8333333,3.5083333,2.058139533,1.862790698,1.80620155,1.972868217,1.938759693
58,KGZ,2006,4,3.6,2.8,4,3.6,2.11395349,1.89379845,1.835658915,2.014470284,1.978165378
58,KGZ,2007,4.1666667,3.6,2.9,4,3.6666667,2.032299744,1.85503876,1.768992248,1.950904393,1.909173124
58,KGZ,2008,4.2,3.6,3,4.2,3.7,2.026356589,1.887596899,1.769767442,1.941860465,1.907751938
58,KGZ,2009,4.1666667,3.6,3,3.8333333,3.65,2.064102565,1.926923077,1.815384615,1.987179487,1.948397435
58,KGZ,2010,4.1666667,3.6,3,3.8333333,3.65,2.056410257,1.946153846,1.818461538,1.973076923,1.948525642
58,KGZ,2011,4.1666667,3.6,3,3.6666667,3.6083333,2.049618321,1.954198473,1.830534351,1.970737914,1.951272263
58,KGZ,2012,4,3.6,3.1,3.6666667,3.5916667,2.073791348,1.996946565,1.861068702,2.005089058,1.984223921
58,KGZ,2013,3.8333333,3.6,3.1,3.6666667,3.55,2.080152671,2.012977099,1.877862595,2.031806616,2.000699748
59,KHM,1990,,,,,,0,0,0,0,0
59,KHM,1991,,,,,,0,0,0,0,0
59,KHM,1992,,,,,,0,0,0,0,0
59,KHM,1993,,,,,,0,0,0,0,0
59,KHM,1994,,,,,,0,0,0,0,0
59,KHM,1995,,,,,,0,0,0,0,0
59,KHM,1996,,,,,,0,0,0,0,0
59,KHM,1997,,,,,,0,0,0,0,0
59,KHM,1998,,,,,,0,0,0,0,0
59,KHM,1999,,,,,,0,0,0,0,0
59,KHM,2000,,,,,,0,0,0,0,0
59,KHM,2001,,,,,,0,0,0,0,0
59,KHM,2002,,,,,,0,0,0,0,0
59,KHM,2003,,,,,,0,0,0,0,0
59,KHM,2004,,,,,,0,0,0,0,0
59,KHM,2005,3.6666667,3.1,2.6,3,3.0916667,2.060723512,1.865891473,1.806976744,1.979328165,1.941989667
59,KHM,2006,3.5,3.3,2.7,3.1666667,3.1666667,2.117829459,1.896124031,1.836434109,2.020930233,1.98152455
59,KHM,2007,3.6666667,3.3,2.7,3.1666667,3.2083333,2.036175713,1.857364341,1.770542636,1.957364341,1.912726096
59,KHM,2008,3.8,3.3,2.7,3.3,3.3,2.029457364,1.889922481,1.772093023,1.948837209,1.910852713
59,KHM,2009,3.8333333,3.3,2.7,3.3333333,3.2916667,2.066666668,1.929230769,1.817692308,1.991025641,1.951153845
59,KHM,2010,4,3.4,2.7,3.3333333,3.3583333,2.057692308,1.947692308,1.820769231,1.976923077,1.950769232
59,KHM,2011,3.8333333,3.5,2.8,3.5,3.4083333,2.052162851,1.954961832,1.832061069,1.972010179,1.95279898
59,KHM,2012,3.8333333,3.5,2.8,3.6666667,3.45,2.075063613,1.997709924,1.863358779,2.005089058,1.985305346
59,KHM,2013,3.8333333,3.4,2.8,3.6666667,3.425,2.080152671,2.014503817,1.880152672,2.031806616,2.001653947
60,KIR,1990,,,,,,0,0,0,0,0
60,KIR,1991,,,,,,0,0,0,0,0
60,KIR,1992,,,,,,0,0,0,0,0
60,KIR,1993,,,,,,0,0,0,0,0
60,KIR,1994,,,,,,0,0,0,0,0
60,KIR,1995,,,,,,0,0,0,0,0
60,KIR,1996,,,,,,0,0,0,0,0
60,KIR,1997,,,,,,0,0,0,0,0
60,KIR,1998,,,,,,0,0,0,0,0
60,KIR,1999,,,,,,0,0,0,0,0
60,KIR,2000,,,,,,0,0,0,0,0
60,KIR,2001,,,,,,0,0,0,0,0
60,KIR,2002,,,,,,0,0,0,0,0
60,KIR,2003,,,,,,0,0,0,0,0
60,KIR,2004,,,,,,0,0,0,0,0
60,KIR,2005,3.3333333,3,3.3,3,3.1583333,2.063307491,1.866666667,1.801550388,1.979328165,1.941472871
60,KIR,2006,3.1666667,2.9,3.2,3,3.0666667,2.120413438,1.899224806,1.83255814,2.022222222,1.982299744
60,KIR,2007,3.1666667,2.9,3.2,3,3.0666667,2.040051682,1.860465116,1.766666667,1.958656331,1.913824287
60,KIR,2008,3.2,2.8,3.1,3,3,2.034108527,1.89379845,1.768992248,1.951162791,1.913178295
60,KIR,2009,3.5,2.9,3.1,3,3.125,2.06923077,1.932307692,1.814615385,1.993589743,1.952435896
60,KIR,2010,3,3,3.1,3,3.025,2.065384616,1.950769231,1.817692308,1.979487179,1.953333334
60,KIR,2011,3,3,3.3,2.8333333,3.0333333,2.058524174,1.958778626,1.828244275,1.977099237,1.955661576
60,KIR,2012,2.6666667,3,3.2,2.6666667,2.8833333,2.083969465,2.001526718,1.860305344,2.012722646,1.989631046
60,KIR,2013,2.6666667,3.1,3.2,2.6666667,2.9083333,2.089058523,2.016793893,1.877099237,2.039440204,2.005597967
61,KSV,2009,3.3333333,3.2,3.2,4,3.4333333,2.070512822,1.93,1.813846154,1.985897435,1.950064102
61,KSV,2010,3.3333333,3.2,3.2,4,3.4333333,2.062820514,1.949230769,1.816923077,1.971794872,1.950192308
61,KSV,2011,3.5,3.1,3.3,3.8333333,3.4333333,2.05470738,1.958015267,1.828244275,1.96946565,1.95260814
61,KSV,2012,3.5,3.3,3.4,3.8333333,3.5083333,2.077608142,1.999236641,1.858778626,2.003816794,1.984860053
61,KSV,2013,3.8333333,3.3,3.4,3.8333333,3.5916667,2.080152671,2.015267176,1.875572519,2.030534352,2.000381682
62,LAO,1990,,,,,,0,0,0,0,0
62,LAO,1991,,,,,,0,0,0,0,0
62,LAO,1992,,,,,,0,0,0,0,0
62,LAO,1993,,,,,,0,0,0,0,0
62,LAO,1994,,,,,,0,0,0,0,0
62,LAO,1995,,,,,,0,0,0,0,0
62,LAO,1996,,,,,,0,0,0,0,0
62,LAO,1997,,,,,,0,0,0,0,0
62,LAO,1998,,,,,,0,0,0,0,0
62,LAO,1999,,,,,,0,0,0,0,0
62,LAO,2000,,,,,,0,0,0,0,0
62,LAO,2001,,,,,,0,0,0,0,0
62,LAO,2002,,,,,,0,0,0,0,0
62,LAO,2003,,,,,,0,0,0,0,0
62,LAO,2004,,,,,,0,0,0,0,0
62,LAO,2005,3.6666667,3.1,2.5,2.6666667,2.9833333,2.060723512,1.865891473,1.807751938,1.981912144,1.94282946
62,LAO,2006,3.6666667,3.1,2.7,2.8333333,3.075,2.116537469,1.897674419,1.836434109,2.023514212,1.982235145
62,LAO,2007,3.8333333,3.2,2.7,2.8333333,3.1416667,2.034883724,1.858139535,1.770542636,1.959948321,1.913242891
62,LAO,2008,4,3.4,2.9,2.8,3.3,2.027906977,1.889147287,1.770542636,1.952713178,1.910852713
62,LAO,2009,3.6666667,3.4,2.9,2.8333333,3.2,2.067948718,1.928461538,1.816153846,1.994871795,1.951858973
62,LAO,2010,3.6666667,3.5,3.1,2.8333333,3.275,2.060256411,1.946923077,1.817692308,1.980769231,1.951410257
62,LAO,2011,3.6666667,3.5,3.1,3.1666667,3.3583333,2.053435115,1.954961832,1.829770992,1.974554708,1.95318066
62,LAO,2012,3.6666667,3.5,3.1,3.3333333,3.4,2.076335877,1.997709924,1.861068702,2.007633588,1.985687025
62,LAO,2013,3.3333333,3.5,3.1,3.5,3.3583333,2.083969465,2.013740458,1.877862595,2.033078881,2.002162853
63,LBN,1990,,,,,,0,0,0,0,0
63,LBN,1991,,,,,,0,0,0,0,0
63,LBN,1992,,,,,,0,0,0,0,0
63,LBN,1993,,,,,,0,0,0,0,0
63,LBN,1994,,,,,,0,0,0,0,0
63,LBN,1995,,,,,,0,0,0,0,0
63,LBN,1996,,,,,,0,0,0,0,0
63,LBN,1997,,,,,,0,0,0,0,0
63,LBN,1998,,,,,,0,0,0,0,0
63,LBN,1999,,,,,,0,0,0,0,0
63,LBN,2000,,,,,,0,0,0,0,0
63,LBN,2001,,,,,,0,0,0,0,0
63,LBN,2002,,,,,,0,0,0,0,0
63,LBN,2003,,,,,,0,0,0,0,0
63,LBN,2004,,,,,,0,0,0,0,0
63,LBN,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
63,LBN,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
63,LBN,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
63,LBN,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
63,LBN,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
63,LBN,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
63,LBN,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
63,LBN,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
63,LBN,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
64,LBR,1990,,,,,,0,0,0,0,0
64,LBR,1991,,,,,,0,0,0,0,0
64,LBR,1992,,,,,,0,0,0,0,0
64,LBR,1993,,,,,,0,0,0,0,0
64,LBR,1994,,,,,,0,0,0,0,0
64,LBR,1995,,,,,,0,0,0,0,0
64,LBR,1996,,,,,,0,0,0,0,0
64,LBR,1997,,,,,,0,0,0,0,0
64,LBR,1998,,,,,,0,0,0,0,0
64,LBR,1999,,,,,,0,0,0,0,0
64,LBR,2000,,,,,,0,0,0,0,0
64,LBR,2001,,,,,,0,0,0,0,0
64,LBR,2002,,,,,,0,0,0,0,0
64,LBR,2003,,,,,,0,0,0,0,0
64,LBR,2004,,,,,,0,0,0,0,0
64,LBR,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
64,LBR,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
64,LBR,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
64,LBR,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
64,LBR,2009,3.1666667,2.5,2.8,2.8333333,2.825,2.071794872,1.935384615,1.816923077,1.994871795,1.954743588
64,LBR,2010,3.3333333,2.7,2.8,2.8333333,2.9166667,2.062820514,1.953076923,1.82,1.980769231,1.954166667
64,LBR,2011,3.5,3,2.8,2.8333333,3.0333333,2.05470738,1.958778626,1.832061069,1.977099237,1.955661576
64,LBR,2012,3.5,3.1,2.8,2.8333333,3.0583333,2.077608142,2.000763359,1.863358779,2.011450382,1.988295168
64,LBR,2013,3.5,3.1,2.9,3,3.125,2.0826972,2.016793893,1.879389313,2.036895675,2.003944023
65,LBY,1990,,,,,,0,0,0,0,0
65,LBY,1991,,,,,,0,0,0,0,0
65,LBY,1992,,,,,,0,0,0,0,0
65,LBY,1993,,,,,,0,0,0,0,0
65,LBY,1994,,,,,,0,0,0,0,0
65,LBY,1995,,,,,,0,0,0,0,0
65,LBY,1996,,,,,,0,0,0,0,0
65,LBY,1997,,,,,,0,0,0,0,0
65,LBY,1998,,,,,,0,0,0,0,0
65,LBY,1999,,,,,,0,0,0,0,0
65,LBY,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
65,LBY,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
65,LBY,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
65,LBY,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
65,LBY,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
65,LBY,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
65,LBY,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
65,LBY,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
65,LBY,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
66,LCA,1990,,,,,,0,0,0,0,0
66,LCA,1991,,,,,,0,0,0,0,0
66,LCA,1992,,,,,,0,0,0,0,0
66,LCA,1993,,,,,,0,0,0,0,0
66,LCA,1994,,,,,,0,0,0,0,0
66,LCA,1995,,,,,,0,0,0,0,0
66,LCA,1996,,,,,,0,0,0,0,0
66,LCA,1997,,,,,,0,0,0,0,0
66,LCA,1998,,,,,,0,0,0,0,0
66,LCA,1999,,,,,,0,0,0,0,0
66,LCA,2000,,,,,,0,0,0,0,0
66,LCA,2001,,,,,,0,0,0,0,0
66,LCA,2002,,,,,,0,0,0,0,0
66,LCA,2003,,,,,,0,0,0,0,0
66,LCA,2004,,,,,,0,0,0,0,0
66,LCA,2005,4,3.8,3.9,4.1666667,3.9666667,2.058139533,1.860465116,1.796899225,1.970284237,1.935206721
66,LCA,2006,4,3.8,3.8,4.2,3.9416667,2.11395349,1.892248062,1.827906977,2.012919897,1.975516798
66,LCA,2007,4,3.8,3.9,4.1666667,3.9666667,2.033591734,1.853488372,1.76124031,1.949612403,1.906847543
66,LCA,2008,3.7,3.8,3.9,4.2,3.9,2.030232558,1.886046512,1.762790698,1.941860465,1.90620155
66,LCA,2009,3.6666667,3.7,4,4,3.8416667,2.067948718,1.926153846,1.807692308,1.985897435,1.946923075
66,LCA,2010,3.6666667,3.7,4,4,3.8416667,2.060256411,1.945384615,1.810769231,1.971794872,1.947051282
66,LCA,2011,3.5,3.6,4,4,3.775,2.05470738,1.954198473,1.822900763,1.968193385,1.949999998
66,LCA,2012,3.5,3.6,4,4,3.775,2.077608142,1.996946565,1.854198473,2.002544529,1.98282443
66,LCA,2013,3.1666667,3.6,4,3.8333333,3.65,2.085241729,2.012977099,1.870992366,2.030534352,1.999936389
67,LKA,1990,,,,,,0,0,0,0,0
67,LKA,1991,,,,,,0,0,0,0,0
67,LKA,1992,,,,,,0,0,0,0,0
67,LKA,1993,,,,,,0,0,0,0,0
67,LKA,1994,,,,,,0,0,0,0,0
67,LKA,1995,,,,,,0,0,0,0,0
67,LKA,1996,,,,,,0,0,0,0,0
67,LKA,1997,,,,,,0,0,0,0,0
67,LKA,1998,,,,,,0,0,0,0,0
67,LKA,1999,,,,,,0,0,0,0,0
67,LKA,2000,,,,,,0,0,0,0,0
67,LKA,2001,,,,,,0,0,0,0,0
67,LKA,2002,,,,,,0,0,0,0,0
67,LKA,2003,,,,,,0,0,0,0,0
67,LKA,2004,,,,,,0,0,0,0,0
67,LKA,2005,3.3333333,3.8,3.5,3.8333333,3.6166667,2.063307491,1.860465116,1.8,1.972868217,1.937919899
67,LKA,2006,3.2,3.7,3.5,3.8,3.55,2.12015504,1.893023256,1.830232558,2.016020672,1.978552974
67,LKA,2007,3,3.7,3.3,3.8333333,3.4583333,2.041343672,1.854263566,1.765891473,1.952196383,1.910788112
67,LKA,2008,3,3.8,3.3,3.7,3.4,2.035658915,1.886046512,1.76744186,1.945736434,1.910077519
67,LKA,2009,3.1666667,3.8,3.4,3.6666667,3.5083333,2.071794872,1.925384615,1.812307692,1.988461538,1.949487178
67,LKA,2010,3.1666667,3.7,3.4,3.8333333,3.525,2.064102565,1.945384615,1.815384615,1.973076923,1.94948718
67,LKA,2011,3.1666667,3.6,3.4,4,3.5416667,2.057251909,1.954198473,1.827480916,1.968193385,1.951781168
67,LKA,2012,3.1666667,3.6,3.4,4,3.5416667,2.080152671,1.996946565,1.858778626,2.002544529,1.9846056
67,LKA,2013,3.1666667,3.6,3.3,4,3.5166667,2.085241729,2.012977099,1.876335878,2.029262087,2.000954201
68,LSO,1990,,,,,,0,0,0,0,0
68,LSO,1991,,,,,,0,0,0,0,0
68,LSO,1992,,,,,,0,0,0,0,0
68,LSO,1993,,,,,,0,0,0,0,0
68,LSO,1994,,,,,,0,0,0,0,0
68,LSO,1995,,,,,,0,0,0,0,0
68,LSO,1996,,,,,,0,0,0,0,0
68,LSO,1997,,,,,,0,0,0,0,0
68,LSO,1998,,,,,,0,0,0,0,0
68,LSO,1999,,,,,,0,0,0,0,0
68,LSO,2000,,,,,,0,0,0,0,0
68,LSO,2001,,,,,,0,0,0,0,0
68,LSO,2002,,,,,,0,0,0,0,0
68,LSO,2003,,,,,,0,0,0,0,0
68,LSO,2004,,,,,,0,0,0,0,0
68,LSO,2005,4,3.3,3.4,3.3333333,3.5083333,2.058139533,1.864341085,1.800775194,1.976744186,1.938759693
68,LSO,2006,4,3.4,3.4,3.3333333,3.5333333,2.11395349,1.895348837,1.831007752,2.019638243,1.978682174
68,LSO,2007,4,3.4,3.4,3.3333333,3.5333333,2.033591734,1.856589147,1.765116279,1.956072352,1.910206716
68,LSO,2008,4,3.3,3.4,3.3,3.5,2.027906977,1.889922481,1.766666667,1.948837209,1.909302326
68,LSO,2009,4,3.3,3.4,3.3333333,3.5083333,2.065384616,1.929230769,1.812307692,1.991025641,1.949487178
68,LSO,2010,3.8333333,3.3,3.5,3.1666667,3.45,2.05897436,1.948461538,1.814615385,1.978205128,1.950064103
68,LSO,2011,3.6666667,3.4,3.5,3.1666667,3.4333333,2.053435115,1.955725191,1.826717557,1.974554708,1.95260814
68,LSO,2012,3.6666667,3.4,3.5,3.3333333,3.475,2.076335877,1.998473282,1.858015267,2.007633588,1.985114506
68,LSO,2013,3.6666667,3.4,3.3,3.5,3.4666667,2.081424935,2.014503817,1.876335878,2.033078881,2.00133588
69,MAR,1990,,,,,,0,0,0,0,0
69,MAR,1991,,,,,,0,0,0,0,0
69,MAR,1992,,,,,,0,0,0,0,0
69,MAR,1993,,,,,,0,0,0,0,0
69,MAR,1994,,,,,,0,0,0,0,0
69,MAR,1995,,,,,,0,0,0,0,0
69,MAR,1996,,,,,,0,0,0,0,0
69,MAR,1997,,,,,,0,0,0,0,0
69,MAR,1998,,,,,,0,0,0,0,0
69,MAR,1999,,,,,,0,0,0,0,0
69,MAR,2000,,,,,,0,0,0,0,0
69,MAR,2001,,,,,,0,0,0,0,0
69,MAR,2002,,,,,,0,0,0,0,0
69,MAR,2003,,,,,,0,0,0,0,0
69,MAR,2004,,,,,,0,0,0,0,0
69,MAR,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
69,MAR,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
69,MAR,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
69,MAR,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
69,MAR,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
69,MAR,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
69,MAR,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
69,MAR,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
69,MAR,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
70,MDA,1997,,,,,,0,0,0,0,0
70,MDA,1998,,,,,,0,0,0,0,0
70,MDA,1999,,,,,,0,0,0,0,0
70,MDA,2000,,,,,,0,0,0,0,0
70,MDA,2001,,,,,,0,0,0,0,0
70,MDA,2002,,,,,,0,0,0,0,0
70,MDA,2003,,,,,,0,0,0,0,0
70,MDA,2004,,,,,,0,0,0,0,0
70,MDA,2005,3.3333333,3.8,3.2,3.6666667,3.5,2.063307491,1.860465116,1.802325581,1.974160206,1.938824292
70,MDA,2006,4,3.9,3.2,3.5,3.65,2.11395349,1.891472868,1.83255814,2.018346253,1.977777781
70,MDA,2007,4,3.9,3.4,3.8333333,3.7833333,2.033591734,1.852713178,1.765116279,1.952196383,1.908268732
70,MDA,2008,4,3.9,3.5,3.8,3.8,2.027906977,1.885271318,1.765891473,1.94496124,1.906976744
70,MDA,2009,3.6666667,3.9,3.4,3.8333333,3.7,2.067948718,1.924615385,1.812307692,1.987179487,1.948012819
70,MDA,2010,3.6666667,4,3.4,3.8333333,3.725,2.060256411,1.943076923,1.815384615,1.973076923,1.947948718
70,MDA,2011,3.6666667,4.1,3.5,3.8333333,3.775,2.053435115,1.950381679,1.826717557,1.96946565,1.949999998
70,MDA,2012,3.8333333,4.1,3.5,3.8333333,3.8166667,2.075063613,1.993129771,1.858015267,2.003816794,1.982506363
70,MDA,2013,4,4,3.6,3.8333333,3.8583333,2.078880406,2.009923664,1.874045802,2.030534352,1.998346059
71,MDG,1990,,,,,,0,0,0,0,0
71,MDG,1991,,,,,,0,0,0,0,0
71,MDG,1992,,,,,,0,0,0,0,0
71,MDG,1993,,,,,,0,0,0,0,0
71,MDG,1994,,,,,,0,0,0,0,0
71,MDG,1995,,,,,,0,0,0,0,0
71,MDG,1996,,,,,,0,0,0,0,0
71,MDG,1997,,,,,,0,0,0,0,0
71,MDG,1998,,,,,,0,0,0,0,0
71,MDG,1999,,,,,,0,0,0,0,0
71,MDG,2000,,,,,,0,0,0,0,0
71,MDG,2001,,,,,,0,0,0,0,0
71,MDG,2002,,,,,,0,0,0,0,0
71,MDG,2003,,,,,,0,0,0,0,0
71,MDG,2004,,,,,,0,0,0,0,0
71,MDG,2005,3.3333333,3.6,3.4,3.8333333,3.5416667,2.063307491,1.862015504,1.800775194,1.972868217,1.938501295
71,MDG,2006,3.5,3.6,3.4,3.8333333,3.5833333,2.117829459,1.89379845,1.831007752,2.015762274,1.978294577
71,MDG,2007,3.6666667,3.7,3.5,3.8333333,3.675,2.036175713,1.854263566,1.764341085,1.952196383,1.909108525
71,MDG,2008,3.8,3.7,3.6,3.5,3.7,2.029457364,1.886821705,1.765116279,1.947286822,1.907751938
71,MDG,2009,3.6666667,3.6,3.3,3.5,3.5166667,2.067948718,1.926923077,1.813076923,1.989743589,1.949423075
71,MDG,2010,3.5,3.6,3,3.3333333,3.3583333,2.061538462,1.946153846,1.818461538,1.976923077,1.950769232
71,MDG,2011,3.5,3.3,2.8,3.3333333,3.2333333,2.05470738,1.95648855,1.832061069,1.973282444,1.954134858
71,MDG,2012,3.5,2.9,2.6,3.1666667,3.0416667,2.077608142,2.002290076,1.864885496,2.008905852,1.988422394
71,MDG,2013,3.5,2.9,2.5,3.1666667,3.0166667,2.0826972,2.018320611,1.882442748,2.03562341,2.004770995
72,MDV,1990,,,,,,0,0,0,0,0
72,MDV,1991,,,,,,0,0,0,0,0
72,MDV,1992,,,,,,0,0,0,0,0
72,MDV,1993,,,,,,0,0,0,0,0
72,MDV,1994,,,,,,0,0,0,0,0
72,MDV,1995,,,,,,0,0,0,0,0
72,MDV,1996,,,,,,0,0,0,0,0
72,MDV,1997,,,,,,0,0,0,0,0
72,MDV,1998,,,,,,0,0,0,0,0
72,MDV,1999,,,,,,0,0,0,0,0
72,MDV,2000,,,,,,0,0,0,0,0
72,MDV,2001,,,,,,0,0,0,0,0
72,MDV,2002,,,,,,0,0,0,0,0
72,MDV,2003,,,,,,0,0,0,0,0
72,MDV,2004,,,,,,0,0,0,0,0
72,MDV,2005,3.8333333,3.9,3.6,4,3.8333333,2.059431522,1.859689922,1.799224806,1.971576227,1.936240313
72,MDV,2006,3,3.9,3.5,4,3.6,2.121705428,1.891472868,1.830232558,2.014470284,1.978165378
72,MDV,2007,2.8333333,3.9,3.5,4,3.5583333,2.042635662,1.852713178,1.764341085,1.950904393,1.910012918
72,MDV,2008,2.5,3.9,3.5,3.8,3.4,2.039534884,1.885271318,1.765891473,1.94496124,1.910077519
72,MDV,2009,2.5,3.8,3.5,3.6666667,3.3666667,2.076923078,1.925384615,1.811538462,1.988461538,1.950576922
72,MDV,2010,2.3333333,3.9,3.5,3.6666667,3.35,2.070512822,1.943846154,1.814615385,1.974358974,1.950833334
72,MDV,2011,2.3333333,3.9,3.4,3.6666667,3.325,2.063613233,1.951908397,1.827480916,1.970737914,1.953435112
72,MDV,2012,2.1666667,3.9,3.4,3.6666667,3.2833333,2.087786259,1.994656489,1.858778626,2.005089058,1.986577611
72,MDV,2013,2.1666667,3.9,3.2,3.6666667,3.2333333,2.092875317,2.010687023,1.877099237,2.031806616,2.003117051
73,MEX,1990,,,,,,0,0,0,0,0
73,MEX,1991,,,,,,0,0,0,0,0
73,MEX,1992,,,,,,0,0,0,0,0
73,MEX,1993,,,,,,0,0,0,0,0
73,MEX,1994,,,,,,0,0,0,0,0
73,MEX,1995,,,,,,0,0,0,0,0
73,MEX,1996,,,,,,0,0,0,0,0
73,MEX,1997,,,,,,0,0,0,0,0
73,MEX,1998,,,,,,0,0,0,0,0
73,MEX,1999,,,,,,0,0,0,0,0
73,MEX,2000,,,,,,0,0,0,0,0
73,MEX,2001,,,,,,0,0,0,0,0
73,MEX,2002,,,,,,0,0,0,0,0
73,MEX,2003,,,,,,0,0,0,0,0
73,MEX,2004,,,,,,0,0,0,0,0
73,MEX,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
73,MEX,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
73,MEX,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
73,MEX,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
73,MEX,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
73,MEX,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
73,MEX,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
73,MEX,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
73,MEX,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
74,MHL,1991,,,,,,0,0,0,0,0
